Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
9,"S Ho, P Liu, DJ Palombo, TC Handy…","The role of spatial ability in mixed reality learning with the HoloLens",2022,"Anatomical Sciences …","Wiley Online Library","https://anatomypubs.onlinelibrary.wiley.com/doi/abs/10.1002/ase.2146","https://scholar.google.com/scholar?cites=12876180264418773887&as_sdt=2005&sciodt=0,5&hl=en",722,"2023-12-13 12:37:33","","10.1002/ase.2146","","",,,,,9,9.00,2,5,1,"… The use of mixed reality in science education has been … spatial ability plays in mixed reality learning environments, and … learned neuroanatomy using both mixed reality and a physical …","https://anatomypubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ase.2146","https://scholar.google.com/scholar?q=related:f4uTxLphsbIJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
9,"P Renner, F Lier, F Friese, T Pfeiffer…","Facilitating HRI by mixed reality techniques",2018,"Companion of the 2018 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3173386.3177032","https://scholar.google.com/scholar?cites=16526180405345575116&as_sdt=2005&sciodt=0,5&hl=en",770,"2023-12-13 12:37:33","","10.1145/3173386.3177032","","",,,,,9,1.80,2,5,5,"… In this work, we propose making use of state-of-the-art Mixed Reality (MR) technology to facilitate acceptance and interaction with mobile robots. By integrating a Microsoft HoloLens into …","https://dl.acm.org/doi/pdf/10.1145/3173386.3177032","https://scholar.google.com/scholar?q=related:zOCk6oTJWOUJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
9,"E Karaaslan, M Zakaria, FN Catbas","Mixed reality-assisted smart bridge inspection for future smart cities",2022,"The Rise of Smart Cities","Elsevier","https://www.sciencedirect.com/science/article/pii/B9780128177846000023","https://scholar.google.com/scholar?cites=9896913837752697808&as_sdt=2005&sciodt=0,5&hl=en",785,"2023-12-13 12:37:33","","","","",,,,,9,9.00,3,3,1,"… inspections with the help of mixed reality technology and real-… be ideally deployed in mixed reality devices and headsets … to be deployed in the mixed reality system. For defect …","https://www.researchgate.net/profile/Mahta-Zakaria-2/publication/359988437_Mixed_reality-assisted_smart_bridge_inspection_for_future_smart_cities/links/62714f69107cae2919856293/Mixed-reality-assisted-smart-bridge-inspection-for-future-smart-cities.pdf","https://scholar.google.com/scholar?q=related:0MPlB7PmWIkJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
9,"B Ficarra","Virtual reality, augmented reality, and mixed reality",2020,"Emerging Technologies for Nurses …","Springer Publishing Company New …","","https://scholar.google.com/scholar?cites=14420851328589129643&as_sdt=2005&sciodt=0,5&hl=en",828,"2023-12-13 12:37:33","CITATION","","","",,,,,9,3.00,9,1,3,"","","https://scholar.google.com/scholar?q=related:q2dG3-AnIcgJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
9,"J Hamilton, T Phung, N Tran, T Williams","What's The Point? Tradeoffs Between Effectiveness and Social Perception When Using Mixed Reality to Enhance Gesturally Limited Robots",2021,"Proceedings of the 2021 ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3434073.3444676","https://scholar.google.com/scholar?cites=8578744199981535021&as_sdt=2005&sciodt=0,5&hl=en",839,"2023-12-13 12:37:33","","10.1145/3434073.3444676","","",,,,,9,4.50,2,4,2,"… Mixed Reality visualizations provide a powerful new … This paper explores two different categories of mixed-reality … Specifically, we present the results of a within-subjects Mixed Reality …","https://dl.acm.org/doi/pdf/10.1145/3434073.3444676","https://scholar.google.com/scholar?q=related:LY_X0mXSDXcJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
9,"YJ Kang, Y Kang","Mixed reality-based online interprofessional education: a case study in South Korea",2022,"Korean Journal of Medical Education","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8906924/","https://scholar.google.com/scholar?cites=3240654733563225301&as_sdt=2005&sciodt=0,5&hl=en",878,"2023-12-13 12:37:33","HTML","","","",,,,,9,9.00,5,2,1,"Purpose The purpose of this study was to explore undergraduate medical and nursing students’ satisfaction with their mixed reality (MR)-based online interprofessional learning …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8906924/","https://scholar.google.com/scholar?q=related:1WS5eU8e-SwJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
9,"M Norman, G Lee, RT Smith…","A mixed presence collaborative mixed reality system",2019,"… Reality and 3D User …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8797966/","https://scholar.google.com/scholar?cites=1579139586183850753&as_sdt=2005&sciodt=0,5&hl=en",883,"2023-12-13 12:37:33","","","","",,,,,9,2.25,2,4,4,"… Mixed Presence collaboration using Mixed Reality (MR) … Mixed Presence systems [6]. Most work in this area has been largely focused on static table top or Spatial Augmented Reality (…","https://ieeexplore.ieee.org/iel7/8787730/8797678/08797966.pdf","https://scholar.google.com/scholar?q=related:Aes-RRY76hUJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
9,"J Frost, L Chipchase, Z Kecskes, NM D'Cunha…","Research in brief: exploring perceptions of needs for the same patient across disciplines using mixed reality: a pilot study",2020,"Clinical Simulation in …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1876139920300165","https://scholar.google.com/scholar?cites=18140255192024582043&as_sdt=2005&sciodt=0,5&hl=en",975,"2023-12-13 12:37:33","HTML","","","",,,,,9,3.00,2,5,3,"… generated simulated environment (virtual reality) or to create … reality), and creates a safe and effective way to teach health professionals. Mixed reality (MR) is a form of augmented reality …","https://www.sciencedirect.com/science/article/pii/S1876139920300165","https://scholar.google.com/scholar?q=related:m4ePZ_whv_sJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
9,"B Varga, M Szalai, Á Fehér, S Aradi…","Mixed-reality automotive testing with sensoris",2020,"Periodica Polytechnica …","pp.bme.hu","https://pp.bme.hu/tr/article/view/15851","https://scholar.google.com/scholar?cites=8580764226068545171&as_sdt=2005&sciodt=0,5&hl=en",981,"2023-12-13 12:37:33","","","","",,,,,9,3.00,2,5,3,"… In mixed reality, some parts of the test are real, and some components exist only in … in virtuality and reality in parallel and in sync. Scenario-In-The-Loop (SCIL) approach implements …","https://pp.bme.hu/tr/article/download/15851/8831","https://scholar.google.com/scholar?q=related:k_4xzJn_FHcJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
9,"D Balci, EO Kirimker, DA Raptis, Y Gao…","Uses of a dedicated 3D reconstruction software with augmented and mixed reality in planning and performing advanced liver surgery and living donor liver …",2022,"Hepatobiliary &Pancreatic …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1499387222002028","https://scholar.google.com/scholar?cites=11147485163094382953&as_sdt=2005&sciodt=0,5&hl=en",991,"2023-12-13 12:37:33","HTML","","","",,,,,9,9.00,2,5,1,"… in real-time surgery using mixed reality. In this article, we … from virtual reality to augmented reality and mixed reality. … , virtual reality, augmented or mixed reality using computers …","https://www.sciencedirect.com/science/article/pii/S1499387222002028","https://scholar.google.com/scholar?q=related:aZktpbHSs5oJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"B John, JC Kurian, R Fitzgerald…","Students' Learning Experience in a Mixed Reality Environment: Drivers and Barriers",2022,"…","researchprofiles.canberra.edu.au","https://researchprofiles.canberra.edu.au/en/publications/students-learning-experience-in-a-mixed-reality-environment-drive","https://scholar.google.com/scholar?cites=469905134604543672&as_sdt=2005&sciodt=0,5&hl=en",260,"2023-12-13 12:37:33","","","","",,,,,8,8.00,2,4,1,"… Mixed reality enables the user to see their real-world … -scale integration of mixed reality technologies to maximize the … to students’ learning in a mixed reality environment. We present in …","https://researchprofiles.canberra.edu.au/files/53863181/John_Blooma_et_al_forthcoming_Students_Learning_Experience_in_a_Mixed_Reality_Environment_Drivers_and_Barriers_CAIS_In_Press_.pdf","https://scholar.google.com/scholar?q=related:uGY88jpwhQYJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"TM Annaswamy, K Bahirat, G Raval, YY Chung…","Clinical feasibility and preliminary outcomes of a novel mixed reality system to manage phantom pain: a pilot study",2022,"Pilot and Feasibility …","Springer","https://link.springer.com/article/10.1186/s40814-022-01187-w","https://scholar.google.com/scholar?cites=15827357417912564955&as_sdt=2005&sciodt=0,5&hl=en",342,"2023-12-13 12:37:33","HTML","10.1186/s40814-022-01187-w","","",,,,,8,8.00,2,5,1,"… , mixed reality MT system have not been previously studied. In order to address these obstacles in existing virtual systems, the authors have developed a Mixed Reality… , the mixed reality …","https://link.springer.com/article/10.1186/s40814-022-01187-w","https://scholar.google.com/scholar?q=related:23zS87YRptsJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"N Numan, A Steed","Exploring user behaviour in asymmetric collaborative mixed reality",2022,"… of the 28th ACM Symposium on Virtual Reality …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3562939.3565630","https://scholar.google.com/scholar?cites=10135814070650334911&as_sdt=2005&sciodt=0,5&hl=en",363,"2023-12-13 12:37:33","","10.1145/3562939.3565630","","",,,,,8,8.00,4,2,1,"… mixed reality is the asymmetry of interaction with the shared virtual environment. For example, an augmented reality … a physical environment, while a virtual reality (VR) user might wear …","https://dl.acm.org/doi/pdf/10.1145/3562939.3565630","https://scholar.google.com/scholar?q=related:v-6EBjKlqYwJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"D Chytas, VS Nikolaou","Mixed reality for visualization of orthopedic surgical anatomy",2021,"World Journal of Orthopedics","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8554346/","https://scholar.google.com/scholar?cites=3310840850668749477&as_sdt=2005&sciodt=0,5&hl=en",385,"2023-12-13 12:37:33","HTML","","","",,,,,8,4.00,4,2,2,"… , Three-dimensional visualization technologies, Artificial reality technologies Core Tip: Mixed reality could be a valuable tool in orthopedic surgeon’s hands for visualization of anatomy, …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8554346/","https://scholar.google.com/scholar?q=related:pYL2SzZ48i0J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"H Schaffernak, B Moesl, W Vorraber, M Holy…","Novel mixed reality use cases for pilot training",2022,"Education …","mdpi.com","https://www.mdpi.com/2227-7102/12/5/345","https://scholar.google.com/scholar?cites=9238696004811312493&as_sdt=2005&sciodt=0,5&hl=en",412,"2023-12-13 12:37:33","HTML","","","",,,,,8,8.00,2,5,1,"… This study explored novel mixed reality (MR) use cases for pilot training using a mix of methods rooted in the general innovation theory of dynamic capabilities. The aim was to identify …","https://www.mdpi.com/2227-7102/12/5/345","https://scholar.google.com/scholar?q=related:bU2ZUhFxNoAJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"Q Hernández, A Badías, F Chinesta, E Cueto","Thermodynamics-informed neural networks for physically realistic mixed reality",2023,"Computer Methods in …","Elsevier","https://www.sciencedirect.com/science/article/pii/S004578252300035X","https://scholar.google.com/scholar?cites=2460861709096297106&as_sdt=2005&sciodt=0,5&hl=en",465,"2023-12-13 12:37:33","HTML","","","",,,,,8,8.00,2,4,1,"… For an augmented or mixed reality application, we need to include virtual objects in a real scene. For that, it is necessary to have a sensor able to get information about the physical …","https://www.sciencedirect.com/science/article/pii/S004578252300035X","https://scholar.google.com/scholar?q=related:kqILrK-8JiIJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"K Evangelidis, T Papadopoulos, S Sylaiou","Mixed Reality: A reconsideration based on mixed objects and geospatial modalities",2021,"Applied Sciences","mdpi.com","https://www.mdpi.com/2076-3417/11/5/2417?h=1","https://scholar.google.com/scholar?cites=7104938918598163246&as_sdt=2005&sciodt=0,5&hl=en",530,"2023-12-13 12:37:33","HTML","","","",,,,,8,4.00,3,3,2,"… We put forward a conceptualization of Mixed Reality as a … have adopted the concept of a Mixed Object which is composed of … We show that the Mixed Object approach is in conformance …","https://www.mdpi.com/2076-3417/11/5/2417?h=1","https://scholar.google.com/scholar?q=related:LjvkiU3QmWIJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"R Yang, C Li, P Tu, A Ahmed, T Ji, X Chen","Development and application of digital maxillofacial surgery system based on mixed reality technology",2022,"Frontiers in Surgery","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fsurg.2021.719985/full","https://scholar.google.com/scholar?cites=10531004057244718991&as_sdt=2005&sciodt=0,5&hl=en",572,"2023-12-13 12:37:33","HTML","10.3389/fsurg.2021.719985","","",,,,,8,8.00,1,6,1,"… positioning configuration of mixed reality display devices, … mixed reality surgery based on visual positioning and tracking system. In this study, four patients were selected for mixed reality…","https://www.frontiersin.org/articles/10.3389/fsurg.2021.719985/full","https://scholar.google.com/scholar?q=related:j9dE-GSkJZIJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"E Stemasov, T Wagner, J Gugenheimer…","ShapeFindAR: Exploring in-situ spatial search for physical artifact retrieval using mixed reality",2022,"Proceedings of the 2022 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3491102.3517682","https://scholar.google.com/scholar?cites=5427723004982945711&as_sdt=2005&sciodt=0,5&hl=en",620,"2023-12-13 12:37:33","","10.1145/3491102.3517682","","",,,,,8,8.00,2,4,1,"… We propose ShapeFindAR, a mixed-reality tool to search model repositories for 3D printing in-situ. It combines two types of search queries: textual and spatial. Users may sketch coarse …","https://dl.acm.org/doi/fullHtml/10.1145/3491102.3517682","https://scholar.google.com/scholar?q=related:r2c501AlU0sJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"D Jurado, JM Jurado, L Ortega, FR Feito","GEUINF: real-time visualization of indoor facilities using mixed reality",2021,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/21/4/1123","https://scholar.google.com/scholar?cites=9023487582791655523&as_sdt=2005&sciodt=0,5&hl=en",651,"2023-12-13 12:37:33","","","","",,,,,8,4.00,2,4,2,"Mixed reality (MR) enables a novel way to visualize virtual objects on real scenarios considering physical constraints. This technology arises with other significant advances in the field …","https://www.mdpi.com/1424-8220/21/4/1123/pdf","https://scholar.google.com/scholar?q=related:Y-Bx5yXeOX0J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"MF Drechsler, J Peintner, F Reway…","Mire, a mixed reality environment for testing of automated driving functions",2022,"IEEE Transactions …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9737417/","https://scholar.google.com/scholar?cites=10848697718958515541&as_sdt=2005&sciodt=0,5&hl=en",705,"2023-12-13 12:37:33","","","","",,,,,8,8.00,2,4,1,"… disadvantage: it can only represent reality to a limited extent, … , we introduce MiRE, a mixed reality environment for testing … the feasibility of testing in mixed reality – by comparing it to …","https://ieeexplore.ieee.org/iel7/25/4356907/09737417.pdf","https://scholar.google.com/scholar?q=related:VeUcthhRjpYJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"HC Gagnon, L Buck, TN Smith, G Narasimham…","Far distance estimation in mixed reality",2020,"ACM Symposium on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3385955.3407933","https://scholar.google.com/scholar?cites=4933405821970076751&as_sdt=2005&sciodt=0,5&hl=en",706,"2023-12-13 12:37:33","","10.1145/3385955.3407933","","",,,,,8,2.67,2,5,3,"… , in this paper, we focus on a mixed reality technology using a video see-through display. … reality than the real world; given the large amount of work on spatial perception in virtual reality …","https://dl.acm.org/doi/pdf/10.1145/3385955.3407933","https://scholar.google.com/scholar?q=related:T9Re73T6dkQJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"J Weijdom","Performative prototyping in collaborative mixed reality environments: an embodied design method for ideation and development in virtual reality.",2022,"… International Conference on Tangible, Embedded, and …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3490149.3501316","https://scholar.google.com/scholar?cites=5385171409011903836&as_sdt=2005&sciodt=0,5&hl=en",724,"2023-12-13 12:37:33","","10.1145/3490149.3501316","","",,,,,8,8.00,8,1,1,"… be typified as what this paper calls Performative Mixed Reality Experiences (PMRE). Fur… become part of what this paper considers a Mixed Reality (MR) environment. In line with earlier …","https://dl.acm.org/doi/pdf/10.1145/3490149.3501316","https://scholar.google.com/scholar?q=related:XI2-WN34u0oJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"B Sautter, L Daling","Mixed reality supported learning for Industrial on-the-job Training",2021,"Proceedings of the Conference on Learning …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3864189","https://scholar.google.com/scholar?cites=9321135439676570101&as_sdt=2005&sciodt=0,5&hl=en",760,"2023-12-13 12:37:33","","","","",,,,,8,4.00,4,2,2,"… In this article, we explore the potential and limits of Mixed Reality (MR) supported learning with the aim to deduce practical implications for industrial on-the-job training. In Section 2, we …","","https://scholar.google.com/scholar?q=related:9fk5AUxTW4EJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"C Vazquez, N Tan, S Sadalgi","Home studio: a mixed reality staging tool for interior design",2021,"Extended Abstracts of the 2021 CHI …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3411763.3451711","https://scholar.google.com/scholar?cites=4677901959836409723&as_sdt=2005&sciodt=0,5&hl=en",868,"2023-12-13 12:37:33","","10.1145/3411763.3451711","","",,,,,8,4.00,3,3,2,"… In this work, we have presented a novel web-based tool that enables a mixed reality staging … home goods companies to create meaningful mixed reality experiences that can instill conf…","https://dl.acm.org/doi/pdf/10.1145/3411763.3451711","https://scholar.google.com/scholar?q=related:ex8nQgw_60AJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"T Jiang, X Gan, Z Liang, G Luo","AIDM: artificial intelligent for digital museum autonomous system with mixed reality and software-driven data collection and analysis",2022,"Automated Software Engineering","Springer","https://link.springer.com/article/10.1007/s10515-021-00315-9","https://scholar.google.com/scholar?cites=5743385903066867151&as_sdt=2005&sciodt=0,5&hl=en",888,"2023-12-13 12:37:33","HTML","10.1007/s10515-021-00315-9","","",,,,,8,8.00,2,4,1,"… 3.1 Hybrid reality technology In a broad sense, virtual reality, augmented reality and mixed reality are generally referred to as virtual reality. Virtual …","https://link.springer.com/article/10.1007/s10515-021-00315-9","https://scholar.google.com/scholar?q=related:z2VJkAybtE8J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"T Perryman, C Sandefur, CT Morris","Developing interpersonal and counseling skills through mixed-reality simulation in communication sciences and disorders",2021,"… of the ASHA Special Interest Groups","ASHA","https://pubs.asha.org/doi/abs/10.1044/2020_PERSP-20-00118","https://scholar.google.com/scholar?cites=5038077436589759996&as_sdt=2005&sciodt=0,5&hl=en",900,"2023-12-13 12:37:33","","10.1044/2020_PERSP-20-00118","","",,,,,8,4.00,3,3,2,"… Mixed-reality clinical simulation may be a useful tool for teaching interpersonal … Additionally, the use of mixed-reality technology in this study produced similar results seen with other …","","https://scholar.google.com/scholar?q=related:_N3XVrzY6kUJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"PB Johnson, A Jackson, M Saki, E Feldman…","Patient posture correction and alignment using mixed reality visualization and the HoloLens 2",2022,"Medical …","Wiley Online Library","https://aapm.onlinelibrary.wiley.com/doi/abs/10.1002/mp.15349","https://scholar.google.com/scholar?cites=7807168269228279816&as_sdt=2005&sciodt=0,5&hl=en",911,"2023-12-13 12:37:33","","10.1002/mp.15349","","",,,,,8,8.00,2,5,1,"Purpose The purpose of this study was to develop and preliminarily test a radiotherapy system for patient posture correction and alignment using mixed reality (MixR) visualization. The …","https://aapm.onlinelibrary.wiley.com/doi/pdf/10.1002/mp.15349","https://scholar.google.com/scholar?q=related:CIgNPS2iWGwJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"F Longo, G Mirabelli, L Nicoletti, V Solina","An ontology-based, general-purpose and Industry 4.0-ready architecture for supporting the smart operator (Part I–Mixed reality case)",2022,"Journal of Manufacturing …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0278612522001303","https://scholar.google.com/scholar?cites=806228998311774973&as_sdt=2005&sciodt=0,5&hl=en",926,"2023-12-13 12:37:33","HTML","","","",,,,,8,8.00,2,4,1,"… For demonstration purposes, in the following we show what the on-site operator sees through Mixed Reality, with reference to a specific maintenance activity and to a specific alarm. …","https://www.sciencedirect.com/science/article/pii/S0278612522001303","https://scholar.google.com/scholar?q=related:_Qr-mwBNMAsJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"T Cochrane, F Smart…","Editorial for RLT special issue on mobile mixed reality",2018,"Research in Learning …","openrepository.aut.ac.nz","http://openrepository.aut.ac.nz/handle/10292/12237","https://scholar.google.com/scholar?cites=14241138330933506437&as_sdt=2005&sciodt=0,5&hl=en",951,"2023-12-13 12:37:33","","","","",,,,,8,1.60,3,3,5,"This special collection of Research In Learning Technology explores the state of the art of mobile mixed reality (MMR) in education. The special collection includes eight articles that …","http://openrepository.aut.ac.nz/bitstreams/2767c8d0-c389-4e28-ba05-737acd1b2d90/download","https://scholar.google.com/scholar?q=related:hbF99NuvosUJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"T Tsang, A Morris","A hybrid quality-of-experience taxonomy for mixed reality iot (xri) systems",2021,"… on Systems, Man, and Cybernetics (SMC)","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9658887/","https://scholar.google.com/scholar?cites=18412794049064253733&as_sdt=2005&sciodt=0,5&hl=en",967,"2023-12-13 12:37:33","","","","",,,,,8,4.00,4,2,2,"… that highlight the complementarity of mixed reality needs and IoT … properties and form factors of mixed reality hardware [14] … As mixed reality expands information beyond the display and …","https://ieeexplore.ieee.org/iel7/9658572/9658575/09658887.pdf","https://scholar.google.com/scholar?q=related:Jbnm6KFih_8J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"H Kim, J Young, D Medeiros…","Telegate: Immersive multi-user collaboration for mixed reality 360 video",2021,"… Reality and 3D User …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9419334/","https://scholar.google.com/scholar?cites=16413398261840128926&as_sdt=2005&sciodt=0,5&hl=en",997,"2023-12-13 12:37:33","","","","",,,,,8,4.00,2,4,2,"When collaborating on virtual content within 360 mixed reality environments it is often desirable for collaborators to fully immerse themselves within the task space, usually by means of …","https://www.researchgate.net/profile/Jacob-Young-4/publication/351379405_TeleGate_Immersive_Multi-User_Collaboration_for_Mixed_Reality_360Video/links/62cd02653bbe636e0c56c381/TeleGate-Immersive-Multi-User-Collaboration-for-Mixed-Reality-360Video.pdf","https://scholar.google.com/scholar?q=related:nqv-2cEayOMJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
8,"H Bertignoll, ML Ortega, S Feiel, P Moser","MiReBooks–Mixed Reality Lehrbücher für das Bergbau-Studium",2019,"BHM Berg-und …","infona.pl","https://www.infona.pl/resource/bwmeta1.element.springer-doi-10_1007-S00501-019-0842-0","https://scholar.google.com/scholar?cites=7579501413587120402&as_sdt=2005&sciodt=0,5&hl=en",999,"2023-12-13 12:37:33","","","","",,,,,8,2.00,2,4,4,"… In the project “MiReBooks” a series of virtual and augmented reality-based (=Mixed Reality MR) interactive mining handbooks will be produced as a new digital standard for higher …","","https://scholar.google.com/scholar?q=related:EnFus2DML2kJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"C Onime, J Uhomoibhi, H Wang…","A reclassification of markers for mixed reality environments",2020,"… International Journal of …","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/IJILT-06-2020-0108/full/html","https://scholar.google.com/scholar?cites=931098281978841644&as_sdt=2005&sciodt=0,5&hl=en",296,"2023-12-13 12:37:33","HTML","10.1108/IJILT-06-2020-0108","","",,,,,7,2.33,2,4,3,"… mixed reality environment. Section 3 present the reclassification suitable for simple mixed reality … on the mixed reality environments developed at the joint Mixed Augmented and Virtual …","https://www.emerald.com/insight/content/doi/10.1108/IJILT-06-2020-0108/full/html","https://scholar.google.com/scholar?q=related:LEpTTPTs6wwJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
7,"C Vatral, G Biswas, C Cohn, E Davalos…","Using the DiCoT framework for integrated multimodal analysis in mixed-reality training environments",2022,"Frontiers in artificial …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/frai.2022.941825/full","https://scholar.google.com/scholar?cites=13639568876675853810&as_sdt=2005&sciodt=0,5&hl=en",380,"2023-12-13 12:37:33","HTML","10.3389/frai.2022.941825","","",,,,,7,7.00,1,5,1,"… To demonstrate the use of these methods, we present a case study of nurses training in a mixed-reality manikin-based (MRMB) training environment. We show how the combined …","https://www.frontiersin.org/articles/10.3389/frai.2022.941825/full","https://scholar.google.com/scholar?q=related:8u28t6B7Sb0J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
